"SPECIES_GROUP_ID","SPECIES_GROUP_CODE","SPECIES_GROUP_NAME","SG_EFFECTIVE_DATE","AGENCY","AGENCY_SPECIES_ID","AGENCY_SPECIES_CODE","AGENCY_SPECIES_NAME","MANAGEMENT_AREA_ID","MANAGEMENT_AREA_CODE"
211,"CBRD","Birds - Cormorant",01-JAN-03,"OBS",1275,"861","CORMORANT UNIDENTIFIED",21,"AI"
211,"CBRD","Birds - Cormorant",01-JAN-03,"OBS",1275,"861","CORMORANT UNIDENTIFIED",31,"GOA"
211,"CBRD","Birds - Cormorant",01-JAN-03,"OBS",2534,"1148","RED-FACED CORMORANT",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2498,"1146","RING-BILLED GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2539,"1153","SABINE'S GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2539,"1153","SABINE'S GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2539,"1153","SABINE'S GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2499,"1154","SLATY-BACKED GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2499,"1154","SLATY-BACKED GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2499,"1154","SLATY-BACKED GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2523,"1178","WESTERN GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2523,"1178","WESTERN GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2523,"1178","WESTERN GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1284,"874","GULL UNIDENTIFIED",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1284,"874","GULL UNIDENTIFIED",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1284,"874","GULL UNIDENTIFIED",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1287,"877","HERRING GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1287,"877","HERRING GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1287,"877","HERRING GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1288,"878","GLAUCUS GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1288,"878","GLAUCUS GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1288,"878","GLAUCUS GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1289,"879","GLAUCUS-WINGED GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1289,"879","GLAUCUS-WINGED GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",1289,"879","GLAUCUS-WINGED GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2537,"1108","BONAPARTE'S GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2537,"1108","BONAPARTE'S GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2537,"1108","BONAPARTE'S GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2538,"1134","MEW GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2538,"1134","MEW GULL",21,"AI"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2538,"1134","MEW GULL",31,"GOA"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2498,"1146","RING-BILLED GULL",20,"BS"
212,"GBRD","Birds - Gull",01-JAN-03,"OBS",2498,"1146","RING-BILLED GULL",21,"AI"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1285,"875","RED-LEGGED KITTIWAKE",21,"AI"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1285,"875","RED-LEGGED KITTIWAKE",20,"BS"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1285,"875","RED-LEGGED KITTIWAKE",31,"GOA"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1286,"876","BLACK-LEGGED KITTIWAKE",20,"BS"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",2511,"1166","UNIDENTIFIED KITTIWAKE",31,"GOA"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1286,"876","BLACK-LEGGED KITTIWAKE",31,"GOA"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",2511,"1166","UNIDENTIFIED KITTIWAKE",20,"BS"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",2511,"1166","UNIDENTIFIED KITTIWAKE",21,"AI"
213,"KBRD","Birds - Kittiwake",01-JAN-03,"OBS",1286,"876","BLACK-LEGGED KITTIWAKE",21,"AI"
214,"LBRD","Birds - Laysan Albatross",01-JAN-03,"OBS",1267,"851","LAYSAN ALBATROSS",21,"AI"
214,"LBRD","Birds - Laysan Albatross",01-JAN-03,"OBS",1267,"851","LAYSAN ALBATROSS",20,"BS"
214,"LBRD","Birds - Laysan Albatross",01-JAN-03,"OBS",1267,"851","LAYSAN ALBATROSS",31,"GOA"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1293,"887","MURRE UNIDENTIFIED",20,"BS"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1293,"887","MURRE UNIDENTIFIED",21,"AI"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1293,"887","MURRE UNIDENTIFIED",31,"GOA"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1294,"888","THICK-BILLED MURRE",20,"BS"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1294,"888","THICK-BILLED MURRE",21,"AI"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1294,"888","THICK-BILLED MURRE",31,"GOA"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1295,"889","COMMON MURRE",31,"GOA"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1295,"889","COMMON MURRE",21,"AI"
215,"MBRD","Birds - Murre",01-JAN-03,"OBS",1295,"889","COMMON MURRE",20,"BS"
216,"NBRD","Birds - Northern Fulmar",01-JAN-03,"OBS",1270,"854","NORTHERN FULMAR",20,"BS"
216,"NBRD","Birds - Northern Fulmar",01-JAN-03,"OBS",1270,"854","NORTHERN FULMAR",21,"AI"
216,"NBRD","Birds - Northern Fulmar",01-JAN-03,"OBS",1270,"854","NORTHERN FULMAR",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2513,"1168","UNIDENTIFIED OWL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2513,"1168","UNIDENTIFIED OWL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2514,"1169","UNIDENTIFIED PASSERINE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2514,"1169","UNIDENTIFIED PASSERINE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2514,"1169","UNIDENTIFIED PASSERINE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2516,"1171","UNIDENTIFIED RAPTOR",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2516,"1171","UNIDENTIFIED RAPTOR",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2516,"1171","UNIDENTIFIED RAPTOR",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2517,"1172","UNIDENTIFIED SHOREBIRD",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2517,"1172","UNIDENTIFIED SHOREBIRD",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2517,"1172","UNIDENTIFIED SHOREBIRD",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2518,"1173","UNIDENTIFIED WARBLER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2518,"1173","UNIDENTIFIED WARBLER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2518,"1173","UNIDENTIFIED WARBLER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2519,"1174","UNIDENTIFIED SANDPIPER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2519,"1174","UNIDENTIFIED SANDPIPER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2519,"1174","UNIDENTIFIED SANDPIPER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2521,"1176","UNIDENTIFIED SPARROW",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2521,"1176","UNIDENTIFIED SPARROW",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2521,"1176","UNIDENTIFIED SPARROW",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2522,"1177","WHITE-CROWNED SPARROW",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2522,"1177","WHITE-CROWNED SPARROW",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2522,"1177","WHITE-CROWNED SPARROW",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2524,"1180","WILSON'S WARBLER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2524,"1180","WILSON'S WARBLER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2524,"1180","WILSON'S WARBLER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2525,"1181","WHITE-WINGED SCOTER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2525,"1181","WHITE-WINGED SCOTER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2525,"1181","WHITE-WINGED SCOTER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2526,"1182","YELLOW WAGTAIL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2526,"1182","YELLOW WAGTAIL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2526,"1182","YELLOW WAGTAIL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2545,"1138","NORTHERN PINTAIL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2545,"1138","NORTHERN PINTAIL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2545,"1138","NORTHERN PINTAIL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2490,"1139","NORTHERN WHEATEAR",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2490,"1139","NORTHERN WHEATEAR",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2490,"1139","NORTHERN WHEATEAR",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2491,"1140","OSPREY",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2491,"1140","OSPREY",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2491,"1140","OSPREY",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2541,"1142","PARASITIC JAEGER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2541,"1142","PARASITIC JAEGER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2541,"1142","PARASITIC JAEGER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2492,"1144","PEREGRINE FALCON",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2492,"1144","PEREGRINE FALCON",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2492,"1144","PEREGRINE FALCON",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2542,"1145","POMARINE JAEGER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2542,"1145","POMARINE JAEGER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2542,"1145","POMARINE JAEGER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2493,"1147","RED PHALAROPE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2493,"1147","RED PHALAROPE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2493,"1147","RED PHALAROPE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2494,"1149","RED-NECKED STINT",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2494,"1149","RED-NECKED STINT",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2494,"1149","RED-NECKED STINT",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2495,"1150","RUSTY BLACKBIRD",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2495,"1150","RUSTY BLACKBIRD",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2495,"1150","RUSTY BLACKBIRD",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2496,"1151","RUSTIC BUNTING",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2496,"1151","RUSTIC BUNTING",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2496,"1151","RUSTIC BUNTING",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2497,"1152","RUDDY TURNSTONE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2497,"1152","RUDDY TURNSTONE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2497,"1152","RUDDY TURNSTONE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2500,"1155","SHORT-EARED OWL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2500,"1155","SHORT-EARED OWL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2500,"1155","SHORT-EARED OWL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2501,"1156","SIBERIAN ACCENTOR",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2501,"1156","SIBERIAN ACCENTOR",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2501,"1156","SIBERIAN ACCENTOR",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2502,"1157","SNOWY OWL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2502,"1157","SNOWY OWL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2502,"1157","SNOWY OWL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2503,"1158","SPOONBILL SANDPIPER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2503,"1158","SPOONBILL SANDPIPER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2503,"1158","SPOONBILL SANDPIPER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2504,"1159","SOUTH POLAR SKUA",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2504,"1159","SOUTH POLAR SKUA",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2504,"1159","SOUTH POLAR SKUA",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2506,"1161","UNIDENTIFIED PLOVER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2506,"1161","UNIDENTIFIED PLOVER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2506,"1161","UNIDENTIFIED PLOVER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2507,"1162","UNIDENTIFIED DUCK",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2507,"1162","UNIDENTIFIED DUCK",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2507,"1162","UNIDENTIFIED DUCK",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2508,"1163","UNIDENTIFIED EIDER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2508,"1163","UNIDENTIFIED EIDER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2508,"1163","UNIDENTIFIED EIDER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2509,"1164","UNIDENTIFIED FALCON",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2509,"1164","UNIDENTIFIED FALCON",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2509,"1164","UNIDENTIFIED FALCON",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2510,"1165","UNIDENTIFIED HAWK",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2510,"1165","UNIDENTIFIED HAWK",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2510,"1165","UNIDENTIFIED HAWK",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2513,"1168","UNIDENTIFIED OWL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2550,"1105","ARCTIC TERN",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2535,"1106","BALD EAGLE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2535,"1106","BALD EAGLE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2535,"1106","BALD EAGLE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2472,"1107","BLACK TURNSTONE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2472,"1107","BLACK TURNSTONE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2472,"1107","BLACK TURNSTONE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2473,"1109","BOREAL OWL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2473,"1109","BOREAL OWL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2473,"1109","BOREAL OWL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2475,"1110","BRAMBLING",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2475,"1110","BRAMBLING",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2475,"1110","BRAMBLING",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2476,"1112","CANADA GOOSE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2476,"1112","CANADA GOOSE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2476,"1112","CANADA GOOSE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2543,"1113","COMMON LOON",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2543,"1113","COMMON LOON",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2543,"1113","COMMON LOON",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2554,"1114","COMMON MERGANSER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2554,"1114","COMMON MERGANSER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2554,"1114","COMMON MERGANSER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2477,"1115","COMMON RAVEN",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2477,"1115","COMMON RAVEN",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2477,"1115","COMMON RAVEN",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2479,"1118","EMPEROR GOOSE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2479,"1118","EMPEROR GOOSE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2479,"1118","EMPEROR GOOSE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2480,"1119","ESKIMO CURLEW",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2480,"1119","ESKIMO CURLEW",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2480,"1119","ESKIMO CURLEW",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2482,"1122","GYRFALCON",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2482,"1122","GYRFALCON",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2482,"1122","GYRFALCON",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2551,"1123","HARLEQUIN DUCK",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2551,"1123","HARLEQUIN DUCK",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2551,"1123","HARLEQUIN DUCK",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2483,"1124","HOUSE FINCH",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2483,"1124","HOUSE FINCH",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2483,"1124","HOUSE FINCH",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2536,"1125","HORNED GREBE",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2536,"1125","HORNED GREBE",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2536,"1125","HORNED GREBE",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2484,"1127","LAPLAND LONGSPUR",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2484,"1127","LAPLAND LONGSPUR",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2484,"1127","LAPLAND LONGSPUR",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2485,"1129","LESSER GOLDEN-PLOVER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2485,"1129","LESSER GOLDEN-PLOVER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2485,"1129","LESSER GOLDEN-PLOVER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2486,"1130","LEAST SANDPIPER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2486,"1130","LEAST SANDPIPER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2486,"1130","LEAST SANDPIPER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2552,"1132","LONG-TAILED DUCK",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2552,"1132","LONG-TAILED DUCK",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2552,"1132","LONG-TAILED DUCK",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2540,"1133","LONG-TAILED JAEGER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2540,"1133","LONG-TAILED JAEGER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2540,"1133","LONG-TAILED JAEGER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2487,"1135","MERLIN",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2487,"1135","MERLIN",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2487,"1135","MERLIN",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2489,"1137","NORTHERN HAWK OWL",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2489,"1137","NORTHERN HAWK OWL",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",2489,"1137","NORTHERN HAWK OWL",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1262,"844","LOON UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1262,"844","LOON UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1262,"844","LOON UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1263,"846","GREBE UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1263,"846","GREBE UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1263,"846","GREBE UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1276,"862","WATERFOWL UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1276,"862","WATERFOWL UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1276,"862","WATERFOWL UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1277,"863","KING EIDER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1277,"863","KING EIDER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1277,"863","KING EIDER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1278,"864","SPECTACLED EIDER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1278,"864","SPECTACLED EIDER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1278,"864","SPECTACLED EIDER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1279,"865","STELLER'S EIDER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1279,"865","STELLER'S EIDER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1279,"865","STELLER'S EIDER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1280,"866","COMMON EIDER",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1280,"866","COMMON EIDER",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1280,"866","COMMON EIDER",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1281,"867","SHOREBIRD UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1281,"867","SHOREBIRD UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1281,"867","SHOREBIRD UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1282,"868","PHALAROPE UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1282,"868","PHALAROPE UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1282,"868","PHALAROPE UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1283,"871","JAEGER/SKUA UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1283,"871","JAEGER/SKUA UNIDENTIFIED",21,"AI"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1283,"871","JAEGER/SKUA UNIDENTIFIED",31,"GOA"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1290,"880","TERN UNIDENTIFIED",20,"BS"
217,"OBRD","Birds - Other",01-JAN-03,"OBS",1290,"880","TERN UNIDENTIFIED",21,"AI"
